order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD100771,2025-01-01T18:14:00,Kolkata,R0573,South Indian,271,69,0
ORD107364,2025-01-01T18:15:00,Mumbai,R0384,South Indian,248,57,0
ORD113614,2025-01-01T18:16:00,Bangalore,R0159,Street Food,415,32,0
ORD109072,2025-01-01T18:20:00,Kolkata,R0690,Biryani,124,37,0
ORD140425,2025-01-01T18:21:00,Delhi,R0704,Street Food,474,36,1
ORD118296,2025-01-01T18:21:00,Delhi,R0798,Continental,152,26,0
ORD129936,2025-01-01T18:22:00,Mumbai,R0167,Continental,168,26,1
ORD125084,2025-01-01T18:26:00,Hyderabad,R0291,Chinese,358,43,0
ORD113091,2025-01-01T18:28:00,Pune,R0756,Continental,257,37,0
ORD114377,2025-01-01T18:29:00,Delhi,R0333,Italian,281,32,0
ORD125503,2025-01-01T18:30:00,Bangalore,R0543,South Indian,338,32,0
ORD103730,2025-01-01T18:33:00,Mumbai,R0067,Chinese,125,46,0
ORD130989,2025-01-01T18:33:00,Pune,R0623,Italian,288,31,0
ORD117132,2025-01-01T18:35:00,Chennai,R0260,Chinese,267,68,0
ORD147489,2025-01-01T18:36:00,Chennai,R0039,Desserts,170,19,0
ORD101400,2025-01-01T18:38:00,Delhi,R0692,Italian,387,35,0
ORD137148,2025-01-01T18:43:00,Bangalore,R0149,Italian,180,23,0
ORD135069,2025-01-01T18:43:00,Bangalore,R0118,Fast Food,523,33,0
ORD103636,2025-01-01T18:45:00,Mumbai,R0426,Continental,325,32,0
ORD107472,2025-01-01T18:47:00,Delhi,R0509,Biryani,278,51,0
ORD140670,2025-01-01T18:52:00,Mumbai,R0206,Chinese,96,21,0
ORD136163,2025-01-01T18:54:00,Pune,R0125,North Indian,306,82,0
ORD136541,2025-01-01T18:55:00,Bangalore,R0196,South Indian,128,34,1
ORD114974,2025-01-01T19:01:00,Mumbai,R0486,Italian,365,41,0
ORD132515,2025-01-01T19:02:00,Hyderabad,R0393,South Indian,344,20,0
ORD125665,2025-01-01T19:04:00,Bangalore,R0519,North Indian,325,31,1
ORD147040,2025-01-01T19:07:00,Hyderabad,R0450,Chinese,496,34,0
ORD109182,2025-01-01T19:07:00,Bangalore,R0024,Chinese,194,38,0
ORD124709,2025-01-01T19:07:00,Bangalore,R0773,Continental,230,53,1
ORD126662,2025-01-01T19:09:00,Mumbai,R0293,Fast Food,483,31,0
ORD142852,2025-01-01T19:11:00,Mumbai,R0335,Street Food,287,36,1
ORD131798,2025-01-01T19:11:00,Pune,R0217,Biryani,311,37,1
ORD114393,2025-01-01T19:12:00,Chennai,R0769,Chinese,825,32,0
ORD147153,2025-01-01T19:15:00,Delhi,R0309,Street Food,174,16,0
ORD146705,2025-01-01T19:15:00,Kolkata,R0165,Italian,143,65,0
ORD117075,2025-01-01T19:15:00,Chennai,R0582,Fast Food,268,39,0
ORD135439,2025-01-01T19:17:00,Kolkata,R0136,Italian,878,73,0
ORD139287,2025-01-01T19:20:00,Delhi,R0344,Biryani,125,36,0
ORD123318,2025-01-01T19:21:00,Delhi,R0149,Continental,174,38,1
ORD103501,2025-01-01T19:22:00,Pune,R0117,Chinese,877,25,0
ORD149499,2025-01-01T19:23:00,Delhi,R0455,Biryani,380,55,0
ORD147465,2025-01-01T19:24:00,Delhi,R0784,Desserts,389,20,0
ORD119971,2025-01-01T19:25:00,Kolkata,R0292,Fast Food,163,36,0
ORD112829,2025-01-01T19:26:00,Hyderabad,R0634,Desserts,93,37,1
ORD144696,2025-01-01T19:27:00,Bangalore,R0458,North Indian,150,24,1
ORD132662,2025-01-01T19:29:00,Bangalore,R0508,South Indian,256,43,0
ORD119055,2025-01-01T19:30:00,Chennai,R0643,North Indian,180,42,0
ORD104415,2025-01-01T19:33:00,Hyderabad,R0717,Desserts,357,38,1
ORD122180,2025-01-01T19:35:00,Delhi,R0774,South Indian,300,37,0
ORD134559,2025-01-01T19:37:00,Delhi,R0792,South Indian,207,39,1
ORD105999,2025-01-01T19:37:00,Bangalore,R0148,Chinese,152,32,1
ORD147356,2025-01-01T19:39:00,Bangalore,R0131,South Indian,188,34,0
ORD148415,2025-01-01T19:40:00,Delhi,R0190,Continental,197,34,1
ORD103710,2025-01-01T19:40:00,Bangalore,R0347,Street Food,70,36,0
ORD125598,2025-01-01T19:42:00,Mumbai,R0466,Continental,276,31,1
ORD105946,2025-01-01T19:43:00,Delhi,R0264,Fast Food,139,39,0
ORD127829,2025-01-01T19:44:00,Delhi,R0708,North Indian,624,28,0
ORD142285,2025-01-01T19:44:00,Pune,R0333,South Indian,473,36,0
ORD144976,2025-01-01T19:47:00,Delhi,R0525,Street Food,114,32,0
ORD122322,2025-01-01T19:48:00,Delhi,R0461,Fast Food,279,53,0
ORD142670,2025-01-01T19:49:00,Mumbai,R0448,North Indian,195,44,0
ORD101593,2025-01-01T19:51:00,Kolkata,R0726,North Indian,416,42,0
ORD145176,2025-01-01T19:51:00,Kolkata,R0282,North Indian,310,40,0
ORD134711,2025-01-01T19:54:00,Hyderabad,R0455,South Indian,432,36,0
ORD145626,2025-01-01T19:57:00,Mumbai,R0733,Fast Food,107,28,0
ORD105482,2025-01-01T19:57:00,Pune,R0571,North Indian,291,44,0
ORD121674,2025-01-01T19:57:00,Chennai,R0505,Fast Food,423,51,1
ORD122872,2025-01-01T20:00:00,Delhi,R0067,Italian,225,28,1
ORD106780,2025-01-01T20:00:00,Pune,R0119,Chinese,424,55,0
ORD149876,2025-01-01T20:01:00,Chennai,R0327,Italian,295,41,0
ORD113864,2025-01-01T20:03:00,Bangalore,R0384,Fast Food,241,38,1
ORD144872,2025-01-01T20:03:00,Pune,R0209,Chinese,456,24,0
ORD127417,2025-01-01T20:05:00,Mumbai,R0452,Italian,208,30,1
ORD145125,2025-01-01T20:06:00,Delhi,R0670,Biryani,485,49,0
ORD145824,2025-01-01T20:09:00,Chennai,R0431,Street Food,232,33,1
ORD133146,2025-01-01T20:13:00,Delhi,R0201,Chinese,412,39,1
ORD129046,2025-01-01T20:14:00,Chennai,R0027,Fast Food,138,36,0
ORD130806,2025-01-01T20:14:00,Hyderabad,R0628,North Indian,462,34,0
ORD148200,2025-01-01T20:14:00,Delhi,R0127,Fast Food,163,39,0
ORD121991,2025-01-01T20:16:00,Delhi,R0789,Chinese,362,30,1
ORD123053,2025-01-01T20:17:00,Mumbai,R0458,North Indian,294,60,1
ORD106201,2025-01-01T20:18:00,Bangalore,R0053,Fast Food,176,36,0
ORD119479,2025-01-01T20:21:00,Bangalore,R0502,Continental,230,23,0
ORD117437,2025-01-01T20:21:00,Delhi,R0277,North Indian,215,23,1
ORD131490,2025-01-01T20:22:00,Delhi,R0528,North Indian,579,35,0
ORD142753,2025-01-01T20:23:00,Pune,R0432,Chinese,468,28,0
ORD100577,2025-01-01T20:23:00,Hyderabad,R0769,Italian,210,67,0
ORD146406,2025-01-01T20:24:00,Delhi,R0196,Italian,480,50,0
ORD142911,2025-01-01T20:26:00,Delhi,R0447,Fast Food,287,31,1
ORD106761,2025-01-01T20:27:00,Hyderabad,R0011,Continental,176,60,1
ORD103252,2025-01-01T20:29:00,Delhi,R0285,Chinese,466,37,0
ORD137191,2025-01-01T20:30:00,Bangalore,R0796,Chinese,215,30,0
ORD120346,2025-01-01T20:30:00,Chennai,R0110,South Indian,355,19,0
ORD132332,2025-01-01T20:30:00,Chennai,R0053,Biryani,77,42,0
ORD136042,2025-01-01T20:31:00,Chennai,R0008,Fast Food,276,53,0
ORD121294,2025-01-01T20:32:00,Mumbai,R0784,North Indian,371,33,0
ORD116502,2025-01-01T20:33:00,Delhi,R0409,Italian,372,28,0
ORD138768,2025-01-01T20:36:00,Delhi,R0587,Italian,387,50,0
ORD136557,2025-01-01T20:37:00,Mumbai,R0263,Biryani,308,48,0
ORD126733,2025-01-01T20:37:00,Delhi,R0518,Italian,118,36,1
ORD102541,2025-01-01T20:40:00,Pune,R0532,Fast Food,218,24,1
ORD127118,2025-01-01T20:45:00,Bangalore,R0776,Biryani,204,26,0
ORD126600,2025-01-01T20:46:00,Mumbai,R0572,South Indian,228,39,0
ORD107078,2025-01-01T20:46:00,Mumbai,R0488,Italian,335,27,0
ORD101389,2025-01-01T20:46:00,Hyderabad,R0153,Continental,470,48,1
ORD109676,2025-01-01T20:46:00,Kolkata,R0313,Continental,224,24,0
ORD105774,2025-01-01T20:47:00,Delhi,R0401,Biryani,383,40,1
ORD120345,2025-01-01T20:48:00,Mumbai,R0778,Fast Food,428,23,1
ORD127662,2025-01-01T20:48:00,Chennai,R0441,Fast Food,238,44,0
ORD115946,2025-01-01T20:50:00,Delhi,R0593,Chinese,105,34,0
ORD102311,2025-01-01T20:54:00,Delhi,R0056,North Indian,378,33,1
ORD116052,2025-01-01T20:54:00,Chennai,R0361,Continental,264,36,1
ORD115322,2025-01-01T20:54:00,Bangalore,R0450,Fast Food,138,36,0
ORD144662,2025-01-01T20:55:00,Chennai,R0502,South Indian,505,64,0
ORD148463,2025-01-01T20:57:00,Hyderabad,R0487,Chinese,447,30,0
ORD104662,2025-01-01T20:57:00,Delhi,R0378,Continental,274,44,0
ORD135149,2025-01-01T20:58:00,Mumbai,R0375,Chinese,391,23,0
ORD109524,2025-01-01T20:59:00,Pune,R0720,Desserts,573,53,1
ORD128535,2025-01-01T20:59:00,Mumbai,R0415,North Indian,353,26,0
ORD147622,2025-01-01T21:02:00,Bangalore,R0285,South Indian,1282,48,0
ORD105239,2025-01-01T21:03:00,Mumbai,R0135,North Indian,439,37,0
ORD127407,2025-01-01T21:03:00,Delhi,R0395,Chinese,255,24,1
ORD109500,2025-01-01T21:04:00,Delhi,R0574,Fast Food,379,73,0
ORD102704,2025-01-01T21:05:00,Chennai,R0484,Continental,326,28,0
ORD132500,2025-01-01T21:08:00,Delhi,R0669,North Indian,428,41,0
ORD139648,2025-01-01T21:09:00,Delhi,R0004,North Indian,232,44,0
ORD106554,2025-01-01T21:10:00,Mumbai,R0498,Italian,93,30,0
ORD144315,2025-01-01T21:12:00,Pune,R0327,Italian,403,34,0
ORD131377,2025-01-01T21:13:00,Delhi,R0073,North Indian,300,35,0
ORD134530,2025-01-01T21:15:00,Delhi,R0389,Italian,404,30,0
ORD108553,2025-01-01T21:16:00,Kolkata,R0445,North Indian,185,28,1
ORD124104,2025-01-01T21:20:00,Delhi,R0374,North Indian,407,42,0
ORD114890,2025-01-01T21:20:00,Pune,R0732,North Indian,206,68,0
ORD112013,2025-01-01T21:22:00,Bangalore,R0561,Fast Food,254,37,1
ORD126962,2025-01-01T21:22:00,Mumbai,R0401,Fast Food,321,40,0
ORD127840,2025-01-01T21:24:00,Mumbai,R0344,South Indian,175,31,0
ORD138534,2025-01-01T21:28:00,Mumbai,R0249,Biryani,218,59,1
ORD123632,2025-01-01T21:29:00,Kolkata,R0651,North Indian,133,49,0
ORD112520,2025-01-01T21:32:00,Delhi,R0621,Desserts,555,38,0
ORD100644,2025-01-01T21:33:00,Delhi,R0787,Chinese,213,58,1
ORD106289,2025-01-01T21:34:00,Hyderabad,R0493,North Indian,679,43,0
ORD137865,2025-01-01T21:35:00,Kolkata,R0519,Fast Food,382,32,1
ORD114207,2025-01-01T21:36:00,Mumbai,R0465,Biryani,308,49,0
ORD115499,2025-01-01T21:36:00,Pune,R0326,Italian,168,31,1
ORD107720,2025-01-01T21:38:00,Kolkata,R0312,Fast Food,372,47,0
ORD137101,2025-01-01T21:40:00,Kolkata,R0178,Chinese,846,76,1
ORD110345,2025-01-01T21:40:00,Delhi,R0667,Biryani,300,29,0
ORD147218,2025-01-01T21:41:00,Delhi,R0623,Fast Food,231,40,0
ORD114498,2025-01-01T21:43:00,Delhi,R0768,Desserts,731,63,0
ORD139452,2025-01-01T21:44:00,Hyderabad,R0098,Italian,774,35,0
ORD149469,2025-01-01T21:44:00,Chennai,R0059,Chinese,216,41,0
ORD111355,2025-01-01T21:47:00,Chennai,R0519,Continental,366,37,0
ORD135219,2025-01-01T21:48:00,Mumbai,R0532,Fast Food,636,40,0
ORD124399,2025-01-01T21:51:00,Chennai,R0665,Chinese,276,33,1
ORD125658,2025-01-01T21:52:00,Chennai,R0178,Fast Food,338,34,0
ORD122430,2025-01-01T21:55:00,Mumbai,R0168,Chinese,318,28,0
ORD112726,2025-01-01T21:56:00,Mumbai,R0208,Fast Food,222,58,1
ORD141428,2025-01-01T21:56:00,Mumbai,R0606,Italian,116,23,1
ORD135503,2025-01-01T21:59:00,Delhi,R0293,Continental,288,29,0
ORD104303,2025-01-01T21:59:00,Bangalore,R0408,Fast Food,414,41,0
ORD148823,2025-01-01T22:01:00,Delhi,R0677,Desserts,298,32,1
ORD106031,2025-01-01T22:05:00,Pune,R0066,Fast Food,258,67,0
ORD106567,2025-01-01T22:06:00,Pune,R0141,Fast Food,424,34,1
ORD146571,2025-01-01T22:08:00,Chennai,R0463,Italian,305,44,1
ORD108176,2025-01-01T22:08:00,Mumbai,R0667,Chinese,587,39,0
ORD129247,2025-01-01T22:12:00,Chennai,R0259,Fast Food,150,36,0
ORD124333,2025-01-01T22:12:00,Bangalore,R0166,Continental,663,24,0
ORD130141,2025-01-01T22:14:00,Bangalore,R0054,North Indian,339,39,0
ORD106956,2025-01-01T22:19:00,Pune,R0648,North Indian,454,36,0
ORD117749,2025-01-01T22:22:00,Bangalore,R0517,Fast Food,186,64,1
ORD103553,2025-01-01T22:23:00,Chennai,R0363,Italian,422,45,0
ORD117391,2025-01-01T22:27:00,Hyderabad,R0578,Continental,250,17,0
ORD108701,2025-01-01T22:29:00,Bangalore,R0508,Chinese,90,37,1
ORD129632,2025-01-01T22:30:00,Bangalore,R0234,Desserts,415,39,0
ORD101254,2025-01-01T22:31:00,Hyderabad,R0654,Street Food,326,61,0
ORD143933,2025-01-01T22:31:00,Bangalore,R0518,Desserts,488,27,0
ORD109845,2025-01-01T22:33:00,Bangalore,R0134,South Indian,382,27,0
ORD116131,2025-01-01T22:35:00,Mumbai,R0350,North Indian,441,39,0
ORD125213,2025-01-01T22:38:00,Mumbai,R0384,Desserts,776,33,0
ORD117537,2025-01-01T22:39:00,Hyderabad,R0212,North Indian,226,36,1
ORD127116,2025-01-01T22:41:00,Kolkata,R0691,Italian,403,58,1
ORD116672,2025-01-01T22:44:00,Delhi,R0048,Fast Food,455,38,0
ORD103173,2025-01-01T22:44:00,Chennai,R0269,Biryani,167,27,0
ORD132518,2025-01-01T22:46:00,Mumbai,R0409,Street Food,120,31,0
ORD118834,2025-01-01T22:46:00,Kolkata,R0252,North Indian,255,22,0
ORD123844,2025-01-01T22:51:00,Hyderabad,R0222,Italian,308,22,0
ORD126066,2025-01-01T22:53:00,Mumbai,R0430,Biryani,211,25,0
ORD140020,2025-01-01T22:58:00,Kolkata,R0708,Biryani,345,29,0
ORD145736,2025-01-01T23:11:00,Kolkata,R0559,Italian,120,66,0
ORD138902,2025-01-01T23:14:00,Kolkata,R0361,Street Food,157,30,0
ORD121846,2025-01-01T23:15:00,Hyderabad,R0443,Fast Food,377,42,0
ORD105223,2025-01-01T23:17:00,Chennai,R0574,Desserts,295,42,0
ORD127696,2025-01-01T23:21:00,Hyderabad,R0134,Biryani,187,36,1
ORD123098,2025-01-01T23:21:00,Delhi,R0463,Fast Food,340,32,0
ORD108627,2025-01-01T23:23:00,Kolkata,R0526,Chinese,404,38,0
ORD108066,2025-01-01T23:26:00,Mumbai,R0448,Fast Food,321,32,1
ORD132402,2025-01-01T23:32:00,Delhi,R0155,Continental,541,46,0
ORD109070,2025-01-01T23:37:00,Chennai,R0252,Biryani,175,26,0
ORD105512,2025-01-01T23:47:00,Delhi,R0099,North Indian,186,40,0
ORD112748,2025-01-01T23:49:00,Bangalore,R0261,Continental,305,49,0
ORD135974,2025-01-01T23:51:00,Hyderabad,R0235,Desserts,470,48,0
ORD130011,2025-01-01T23:53:00,Pune,R0589,Chinese,151,42,0
ORD101792,2025-01-01T23:56:00,Mumbai,R0048,Fast Food,276,35,1
ORD128756,2025-01-01T23:58:00,Bangalore,R0121,Italian,214,79,0
ORD104288,2025-01-01T23:58:00,Pune,R0191,Fast Food,566,31,0
ORD108538,2025-01-02T00:01:00,Kolkata,R0366,Fast Food,304,35,0
ORD144320,2025-01-02T00:57:00,Hyderabad,R0761,Continental,235,62,0
ORD115035,2025-01-02T01:09:00,Mumbai,R0763,North Indian,202,35,0
ORD127537,2025-01-02T01:41:00,Mumbai,R0769,Fast Food,229,20,1
ORD145701,2025-01-02T02:42:00,Kolkata,R0500,South Indian,277,23,1
ORD141425,2025-01-02T02:50:00,Delhi,R0022,Fast Food,194,50,0
ORD138029,2025-01-02T03:16:00,Pune,R0396,North Indian,225,28,0
ORD138660,2025-01-02T04:06:00,Hyderabad,R0692,Italian,554,32,0
ORD121949,2025-01-02T04:22:00,Delhi,R0461,South Indian,415,53,0
ORD141157,2025-01-02T04:25:00,Hyderabad,R0042,Chinese,176,41,0
ORD100788,2025-01-02T04:32:00,Chennai,R0255,Desserts,490,39,1
ORD146791,2025-01-02T04:35:00,Delhi,R0249,Biryani,227,29,0
ORD127399,2025-01-02T05:18:00,Pune,R0491,Desserts,646,47,0
ORD137973,2025-01-02T05:30:00,Mumbai,R0075,Chinese,183,46,0
ORD118913,2025-01-02T05:33:00,Pune,R0393,Fast Food,658,53,0
ORD123332,2025-01-02T05:34:00,Bangalore,R0376,Continental,139,36,0
ORD104862,2025-01-02T06:31:00,Delhi,R0155,Italian,238,27,0
ORD104791,2025-01-02T06:43:00,Kolkata,R0468,Desserts,119,33,1
ORD101729,2025-01-02T06:43:00,Delhi,R0240,Biryani,130,43,0
ORD114024,2025-01-02T06:44:00,Pune,R0719,Biryani,213,32,0
ORD108957,2025-01-02T07:08:00,Mumbai,R0207,South Indian,171,34,1
ORD106604,2025-01-02T07:14:00,Mumbai,R0363,Desserts,225,43,1
ORD108934,2025-01-02T07:16:00,Delhi,R0311,Italian,522,48,0
ORD149986,2025-01-02T07:37:00,Delhi,R0744,South Indian,343,60,0
ORD122352,2025-01-02T07:41:00,Hyderabad,R0534,Desserts,327,43,0
ORD117738,2025-01-02T07:44:00,Bangalore,R0097,Continental,115,24,0
ORD142931,2025-01-02T07:58:00,Pune,R0029,North Indian,442,52,0
ORD139611,2025-01-02T08:01:00,Bangalore,R0705,Italian,227,42,0
ORD136970,2025-01-02T08:04:00,Delhi,R0474,North Indian,187,53,0
ORD133374,2025-01-02T08:06:00,Delhi,R0357,Chinese,334,50,0
ORD109570,2025-01-02T08:09:00,Mumbai,R0010,South Indian,203,72,0
ORD108854,2025-01-02T08:14:00,Bangalore,R0753,Fast Food,179,45,0
ORD149722,2025-01-02T08:19:00,Mumbai,R0179,Italian,144,33,1
ORD117233,2025-01-02T08:26:00,Hyderabad,R0021,South Indian,428,32,0
ORD118168,2025-01-02T08:30:00,Kolkata,R0672,Italian,119,24,1
ORD118474,2025-01-02T08:37:00,Pune,R0553,Continental,168,35,0
ORD118008,2025-01-02T08:47:00,Hyderabad,R0434,Italian,222,63,1
ORD106059,2025-01-02T08:48:00,Bangalore,R0104,South Indian,290,27,1
ORD125915,2025-01-02T08:49:00,Hyderabad,R0398,Desserts,872,90,0
ORD126901,2025-01-02T08:50:00,Kolkata,R0246,Biryani,181,44,0
ORD129896,2025-01-02T08:52:00,Delhi,R0230,Biryani,413,39,0
ORD128489,2025-01-02T08:53:00,Mumbai,R0569,Continental,229,54,0
ORD130336,2025-01-02T08:53:00,Bangalore,R0406,North Indian,444,28,0
ORD126002,2025-01-02T08:56:00,Mumbai,R0774,Continental,295,26,1
ORD130759,2025-01-02T08:57:00,Delhi,R0705,Continental,719,50,1
ORD133572,2025-01-02T09:01:00,Chennai,R0622,North Indian,193,41,0
ORD114524,2025-01-02T09:09:00,Pune,R0772,Italian,126,60,0
ORD145085,2025-01-02T09:16:00,Delhi,R0698,Continental,244,52,0
ORD140450,2025-01-02T09:16:00,Kolkata,R0378,Continental,229,34,0
ORD138005,2025-01-02T09:20:00,Delhi,R0592,Continental,438,50,0
ORD115920,2025-01-02T09:23:00,Bangalore,R0446,Desserts,215,39,0
ORD124387,2025-01-02T09:26:00,Delhi,R0616,North Indian,246,39,0
ORD114888,2025-01-02T09:27:00,Delhi,R0520,Continental,178,47,0
ORD111073,2025-01-02T09:31:00,Pune,R0360,North Indian,363,71,0
ORD113149,2025-01-02T09:31:00,Bangalore,R0410,Italian,272,31,1
ORD108810,2025-01-02T09:33:00,Bangalore,R0408,Desserts,294,31,0
ORD129824,2025-01-02T09:33:00,Delhi,R0019,Biryani,264,43,1
ORD105087,2025-01-02T09:35:00,Mumbai,R0489,Italian,684,42,0
ORD109488,2025-01-02T09:36:00,Pune,R0215,Fast Food,268,37,0
ORD147451,2025-01-02T09:38:00,Hyderabad,R0482,North Indian,310,44,1
ORD138943,2025-01-02T09:38:00,Delhi,R0541,Chinese,200,60,0
ORD101942,2025-01-02T09:39:00,Delhi,R0029,Chinese,281,47,0
ORD115641,2025-01-02T09:40:00,Mumbai,R0322,North Indian,170,51,0
ORD109579,2025-01-02T09:42:00,Hyderabad,R0468,Biryani,144,31,0
ORD109672,2025-01-02T09:42:00,Bangalore,R0672,Italian,151,24,0
ORD123457,2025-01-02T09:49:00,Bangalore,R0784,Street Food,305,55,0
ORD140268,2025-01-02T09:52:00,Mumbai,R0445,Fast Food,206,35,0
ORD112643,2025-01-02T09:55:00,Pune,R0622,Fast Food,92,32,1
ORD132623,2025-01-02T10:00:00,Delhi,R0164,Street Food,461,34,0
ORD140906,2025-01-02T10:01:00,Bangalore,R0136,Fast Food,224,29,1
ORD127827,2025-01-02T10:01:00,Chennai,R0191,Italian,799,32,0
ORD113308,2025-01-02T10:02:00,Delhi,R0778,Chinese,330,32,0
ORD117410,2025-01-02T10:03:00,Delhi,R0131,Fast Food,348,36,0
ORD107375,2025-01-02T10:09:00,Delhi,R0456,South Indian,222,29,0
ORD124214,2025-01-02T10:11:00,Mumbai,R0666,Street Food,160,79,0
ORD132854,2025-01-02T10:13:00,Pune,R0175,South Indian,191,37,0
ORD136741,2025-01-02T10:16:00,Mumbai,R0731,South Indian,618,54,1
ORD147694,2025-01-02T10:22:00,Delhi,R0041,Street Food,401,28,0
ORD120623,2025-01-02T10:25:00,Chennai,R0570,South Indian,330,32,0
ORD112413,2025-01-02T10:27:00,Bangalore,R0082,Fast Food,316,35,1
ORD117979,2025-01-02T10:28:00,Mumbai,R0305,Fast Food,648,32,0
ORD127545,2025-01-02T10:31:00,Delhi,R0728,Fast Food,319,44,0
ORD103557,2025-01-02T10:32:00,Delhi,R0167,Desserts,308,42,0
ORD111574,2025-01-02T10:32:00,Delhi,R0335,North Indian,459,27,0
ORD140856,2025-01-02T10:34:00,Mumbai,R0245,Fast Food,234,51,0
ORD114102,2025-01-02T10:36:00,Pune,R0135,South Indian,223,34,0
ORD146351,2025-01-02T10:37:00,Chennai,R0139,Street Food,517,43,1
ORD142457,2025-01-02T10:39:00,Mumbai,R0569,Desserts,340,53,1
ORD113882,2025-01-02T10:42:00,Bangalore,R0262,Italian,229,67,0
ORD149105,2025-01-02T10:42:00,Mumbai,R0084,North Indian,193,44,0
ORD143149,2025-01-02T10:45:00,Hyderabad,R0050,Street Food,170,27,0
ORD122369,2025-01-02T10:46:00,Hyderabad,R0328,Chinese,131,34,1
ORD115369,2025-01-02T10:47:00,Bangalore,R0449,Biryani,392,30,1
ORD100197,2025-01-02T10:50:00,Mumbai,R0318,North Indian,344,39,0
ORD123194,2025-01-02T10:50:00,Delhi,R0548,South Indian,268,37,0
ORD138316,2025-01-02T10:55:00,Bangalore,R0781,South Indian,467,56,0
ORD114421,2025-01-02T10:56:00,Delhi,R0709,Fast Food,206,17,1
ORD132248,2025-01-02T10:56:00,Kolkata,R0304,South Indian,329,38,0
ORD138769,2025-01-02T10:58:00,Mumbai,R0501,Fast Food,196,33,0
ORD123102,2025-01-02T11:00:00,Bangalore,R0111,Chinese,147,33,1
ORD138548,2025-01-02T11:03:00,Bangalore,R0104,Chinese,214,34,1
ORD143234,2025-01-02T11:05:00,Pune,R0392,Italian,289,59,0
ORD101290,2025-01-02T11:05:00,Chennai,R0448,Desserts,450,51,0
ORD105183,2025-01-02T11:11:00,Hyderabad,R0341,Chinese,140,36,0
ORD109688,2025-01-02T11:13:00,Pune,R0282,South Indian,115,31,0
ORD106043,2025-01-02T11:13:00,Pune,R0072,Biryani,268,50,0
ORD130448,2025-01-02T11:13:00,Bangalore,R0264,Biryani,181,24,0
ORD107971,2025-01-02T11:18:00,Mumbai,R0105,Street Food,403,41,0
ORD140651,2025-01-02T11:22:00,Delhi,R0328,Chinese,357,40,0
ORD122961,2025-01-02T11:22:00,Bangalore,R0286,Fast Food,315,43,0
ORD117278,2025-01-02T11:22:00,Kolkata,R0719,Fast Food,313,44,0
ORD113510,2025-01-02T11:22:00,Kolkata,R0534,Continental,256,36,0
ORD119827,2025-01-02T11:22:00,Bangalore,R0473,Fast Food,490,33,0
ORD114521,2025-01-02T11:29:00,Hyderabad,R0163,Street Food,167,52,1
ORD122035,2025-01-02T11:39:00,Delhi,R0409,Desserts,249,28,0
ORD143911,2025-01-02T11:39:00,Delhi,R0518,Street Food,166,44,0
ORD129297,2025-01-02T11:40:00,Pune,R0374,Fast Food,187,25,0
ORD116886,2025-01-02T11:42:00,Chennai,R0499,Fast Food,122,55,0
ORD103925,2025-01-02T11:45:00,Mumbai,R0202,Desserts,444,75,0
ORD120676,2025-01-02T11:48:00,Chennai,R0563,Continental,87,29,0
ORD112383,2025-01-02T11:48:00,Kolkata,R0254,Chinese,366,41,0
ORD136468,2025-01-02T11:48:00,Mumbai,R0307,Fast Food,246,69,1
ORD103238,2025-01-02T11:48:00,Delhi,R0752,Continental,433,41,0
ORD131162,2025-01-02T11:49:00,Bangalore,R0118,Italian,195,44,1
ORD131031,2025-01-02T11:50:00,Delhi,R0658,Fast Food,268,55,1
ORD119769,2025-01-02T11:53:00,Chennai,R0710,Italian,221,41,1
ORD137188,2025-01-02T11:55:00,Bangalore,R0679,North Indian,95,22,0
ORD122795,2025-01-02T11:55:00,Pune,R0638,North Indian,354,51,0
ORD107863,2025-01-02T11:55:00,Mumbai,R0691,North Indian,304,65,0
ORD142267,2025-01-02T11:58:00,Kolkata,R0458,Street Food,219,39,1
ORD132374,2025-01-02T12:00:00,Mumbai,R0302,Chinese,206,24,0
ORD110773,2025-01-02T12:00:00,Hyderabad,R0740,Continental,713,31,0
ORD134740,2025-01-02T12:01:00,Chennai,R0008,Chinese,387,56,0
ORD108201,2025-01-02T12:06:00,Mumbai,R0198,North Indian,710,27,0
ORD101192,2025-01-02T12:06:00,Bangalore,R0731,Italian,179,22,0
ORD135728,2025-01-02T12:06:00,Chennai,R0120,Biryani,346,84,0
ORD129272,2025-01-02T12:10:00,Mumbai,R0591,North Indian,374,40,0
ORD102419,2025-01-02T12:10:00,Bangalore,R0768,Continental,394,51,1
ORD125793,2025-01-02T12:12:00,Bangalore,R0479,Fast Food,772,52,1
ORD131124,2025-01-02T12:12:00,Delhi,R0285,North Indian,195,57,0
ORD145843,2025-01-02T12:13:00,Bangalore,R0538,Fast Food,177,33,0
ORD104255,2025-01-02T12:14:00,Delhi,R0766,Italian,240,33,0
ORD108101,2025-01-02T12:16:00,Bangalore,R0013,Street Food,266,32,0
ORD101044,2025-01-02T12:17:00,Pune,R0759,Chinese,141,30,0
ORD108692,2025-01-02T12:19:00,Mumbai,R0087,Street Food,151,36,0
ORD122732,2025-01-02T12:21:00,Mumbai,R0572,Italian,217,39,1
ORD103491,2025-01-02T12:22:00,Delhi,R0664,Biryani,418,37,1
ORD100665,2025-01-02T12:23:00,Bangalore,R0168,Chinese,589,30,0
